raise,[reiz],"n.上升, 高地, 提出//vt.升起, 唤起, 提高, 使出现, 解除, 饲养, 筹集, 使复活"
rather than,[],conj.胜于
ray,[rei],"n.光线, 闪烁, 微量//vi.射出光线, 浮现, 放射光线//vt.放射, 显出"
recent,[5ri:snt],"adj.新近的, 近来的"
reception,[ri5sepFEn],"n.接待, 招待会, 接收"
reception desk,[],"n.(旅馆, 饭店的)接待处"
regret,[ri5gret],"n.遗憾, 悔恨, 抱歉, 歉意//vt.为...感到遗憾, 后悔, 惋惜, 哀悼, 懊悔//vi.感到抱歉"
relation,[ri5leiFEn],"n.关系, 联系, 叙述, 故事, 亲戚"
remark,[ri5mB:k],"n.备注, 评论, 注意, 注释//vt.评论, 注意, 谈及//vi.谈论"
repay,[ri(:)5pei],"v.偿还, 报答, 报复"
replace,[ri(:)5pleis],"vt.取代, 替换, 代替, 把...放回原处"
require,[ri5kwaiE],"vt.需要, 要求, 命令"
researcher,[ri5sE:tFE(r)谖? 职位; 邮政],n.研究员
review,[ri5vju:],"vt.回顾, 复习//n.回顾, 复习, 评论"
role,[rEul],"n.角色, 任务"
Rome,[rEum],"n.罗马(意大利首都), [史]罗马(古意大利一城邦,后发展成为罗马帝国)"
round up,[],"v.围捕, 使集拢"
rude,[ru:d],"adj.粗鲁的, 无礼的, 猛烈的, 残暴的, 粗鲁无礼的"
ruin,[ruin; 5ru:in],"v.(使)破产, (使)堕落, 毁灭//n.毁灭, 崩溃, 废墟, 遗迹"
ruler,[5ru:lE],"n.统治者, 管理者, 尺, 直尺//n.标尺, 划线板, 划线的人"
salty,[5sC:lti],"adj.有盐分的, 咸味浓的"
satisfaction,[7sAtis5fAkFEn],"n.满意, 满足, 令人满意的事物"
sauce,[sC:s],"n.沙司, 酱油, 调味料//vt.调味, 使增加趣味"
scold,[skEuld],"v.责骂, 申斥, 斥责"
seaman,[5si:mEn],"n.海员, 水手, 水兵"
seamanship,[5si:mEnFip],"n.船舶驾驶术, 船艺"
secondhand,[],"adj.间接获得的, 旧的, 二手的, 做旧货生意的//adv.间接地, 间接听来, 用旧货"
seize,[si:z],"v.抓住, 逮住, 夺取//vt.没收, 查封"
set off,[],"v.出发, 动身, 使爆炸, 引起, 使爆发, 抵销, 分开, 衬托"
set out,[],"v.出发, 开始, 装饰, 陈列, 测定, 宣布, 移植, 陈述//启程//展示"
set sail,[],"v.张帆, 开航"
shadow,[5FAdEu],"n.阴影, 影子, 影像, 预兆, 庇护, 隐蔽处, 阴暗, 少许//vt.遮蔽, 使朦胧, 预示, 尾随//vi.渐变, 变阴暗"
shave,[Feiv],"v.剃, 刮, 削刮//vt.刨, 削//n.刮脸"
shock,[FCk],"n.打击, 震动, 冲突, 休克, 突击, 禾束堆, 乱蓬的头发//vt.使震动, 使休克, 使受电击, 震惊得//vi.震动, 吓人//adj.蓬乱的, 浓密的"
shoulder,[5FEuldE],"n.肩, 肩部, 侧翼//vt.肩负, 承当"
show off,[],"v.炫耀, 卖弄, 使显眼"
shower,[5FauE],"n.阵雨, 淋浴, (一)阵, (一)大批//vt.大量地给与"
Shylock,[5FailCk],n. 夏洛克（莎士比亚《威尼斯商人》
Siam,[5saiAm; sai5Am],n.暹罗(泰国的旧称)
Siamese,[saiE5mi:z; 5saiE-],"n.暹罗人[语], 暹罗猫//adj.暹罗的"
sickness,[5siknis],"n.疾病, 呕吐"
side by side,[],"adv.并排, 并肩"
sideways,[5saidweiz],"adv.向一旁, 向侧面地, 斜地里//adj.一旁的, 向侧面的"
silly,[5sili],"adj.愚蠢的, 无聊的, 失去知觉的, 无助的"
sincerely,[sin5siEli],adv.真诚地
skilled,[skild],adj.熟练的
smooth,[smu:T],"adj.平滑的, 平坦的, 平稳的, 无毛的, 流畅的, 圆滑的, 安祥的//vt.使光滑, 烫平, 使优雅, 消除//vi.变平滑, 变平静//n.一块平地, 平滑部分"
soap,[sEup],n.肥皂
somewhere,[5sQm(h)wZE],"adv.某处, 在某处"
SOS,[esEu5es],"n.(国际通用的船舶, 飞机等的)无线电紧急呼救信号, <口>紧急求救(或求助的表示)峁┥攀"
spiritual,[5spiritjuEl],adj.精神上的
split,[split],"v.劈开, (使)裂开, 分裂, 分离//n.裂开, 裂口, 裂痕"
spoon,[spu:n],"n.匙, 调羹, 勺子"
spread,[spred],"n.伸展, 展开, 传播, 蔓延, 酒席, 宴会, 桌布//v.伸展, 展开, 铺, 涂, 敷, 摆, 传播, 散布"
spring,[spriN],"n.春天, 跃起, 泉, 弹簧, 发条, 弹性, 弹力, 根源//v.跳, 跃, 跃出, 使跳跃, 使爆炸, 触发"
squirrel,[5skwirEl],n.松鼠//v.贮藏
standard,[5stAndEd],"n.旗, 军旗, 标准, 规格, 本位//adj.标准的, 权威, 第一流的"
starvation,[stB:5veiFEn],"n.饥饿, 饿死"
starve,[stB:v],vt.使饿死//vi.饿得要死
state,[steit],"n.情形, 状态, 国家, 政府, 州//adj.国家的, 国有的, 国营的, 州的, 正式的, 典礼用的//vt.声明, 陈述, 规定"
steadily,[5stedili],"adv.稳定地, 有规则地"
steady,[5stedi],"adj.稳固的, 稳定的, 坚定的, 扎实的, 坚定不移的//v.(使)稳定, (使)稳固"
steal,[sti:l],"v.偷, 窃取, 偷窃, 偷盗"
storage,[5stCridV],"n.贮藏(量), 贮藏库, 存储"
store,[stC:; stCE],"vt.贮藏, 贮备, 存储//n.商店, 店铺, 贮藏, 贮备"
strait,[streit],"adj.艰难的, 苦恼的, 窘迫的//n.地峡, [straits] 海峡"
study,[5stQdi],"n.学习, 研究, 学科, 试作, 论文, 求学, 努力, 书房//vt.学习, 攻读, 研究, 考虑, 计划//vi.学习, 试图"
succeed,[sEk5si:d],"vi.(～ in) 成功//v.继...之后, 继任, 继承, 取得成功"
succeed in,[],在...方面成功
sudden,[5sQdn],"adj.突然的, 意外的"
sun hat,[],"n.阔边防晒草帽,阔边遮阳帽"
sunburnt,[5sQnbE:nt],"adj.起晒斑的, 晒黑的//vbl.sunburn过去式及过去分词"
sunglasses,[],n. 太阳镜；墨镜
sunset,[5sQnset],"n.日落, 晚年"
Sweden,[5swi:dn],n.瑞典
system,[5sistEm],"n.系统, 体系, 制度, 体制, 秩序, 规律, 方法"
Tahiti,[tB:5hi:ti],"n.塔希提岛(位于南太平洋,法属波利西亚的经济活动中心)?展示"
tail,[teil],"n.尾部, 尾巴, 尾状物, 后部, (常用复数)(硬币)反面辫子, 踪迹, 排的长队, 限定继承权//adj.在后面的, 从后面而来的, 限定继承的, 尾部的, 后面来的, 后部的//vt.为...装尾, 附于其后, 尾随, 跟踪, 使搭牢, 监视, 使架住//vi.成为散乱的行列, 跟踪, 嵌入, 船尾搁浅"
take an interest in,[],v.对...感兴趣
take charge,[],"v.看管, 负责, 不受控制//v.主持"
take on,[],"v.披上, 呈现, 具有, 雇用, 承担, 盛气凌人, 接纳, 流行"
take one's seat,[],v.就座
take place,[],v.发生
take pride in,[],v.以...为傲
tale,[teil],"n.故事, 坏话, 流言蜚语, 谣言, 叙述, 传说"
task,[tB:sk],"n.任务, 作业//v.分派任务"
Tasmania,[tAz5meinjE],"n.塔斯马尼亚岛, 塔斯马尼亚州(澳大利亚州名)率"
tear,[tiE],"n.破处, 破缝, 泪滴, 眼泪, 扯, 飞奔, 激怒//vi.流泪, 撕破, 猛冲, 飞奔, 被撕破//vt.扯, 撕, 撕破, 戳破, 拉掉, 折磨, 使分裂, 撕掉"
telegram,[5teligrAm],n.电报
tell apart,[],v.分辨
tense,[tens],"adj.紧张的, 拉紧的//v.(使)紧张, (使)拉紧//n.[语法]时态"
Thailand,[5tailAnd],n.泰国
thief,[Wi:f],"n.小偷, 贼"
thinking,[5WiNkiN],n.思想
thirst,[WE:st],"n.渴, 口渴, (～ for)渴望, 热望"
thought,[WC:t],"n.思考, 想法, 思想, 思潮, 关心, 关怀, 挂念//vbl.think的过去式和过去分词"
thrower,[5WrEuE],"抛 掷物, 抛油环, 甩油环"
thus,[TQs],"adv.因而, 从而, 这样, 如此"
tight,[tait],"adj.紧的, 绷紧的, 紧密的, 不漏水(不透气)的, 由压迫产生的, 困难的, 吝啬的, 严厉的//adv.紧紧地"
tire,[5taiE],"n.<口>疲劳, 劳累, 轮胎, 头饰//vt.使疲倦, 使厌烦, 梳理//vi.疲劳, 厌倦"
toy,[tCi],n.玩具
trainer,[5treinE],"n.训练者, 驯服者, 驯马师, 软运动鞋"
translation,[trAns5leiFEn],"n.翻译, 译文, 转化, 调任, 转换[物][数]平移"
treasure,[5treVE],"n.财宝, 财富, 珍品, 财产//vt.珍爱, 珍惜, 储藏, 珍藏"
trial,[5traiEl],"n.试验, 考验, 审讯, 审判"
troublesome,[5trQblsEm],"adj.麻烦的, 讨厌的, 棘手的"
try out,[],"v.试验, 考验, 提炼"
typist,[5taipist],n.打字员
ugly,[5Qgli],"adj.丑陋的, 难看的"
umbrella,[Qm5brelE],"n.伞, 雨伞, 庇护"
underground,[5QndEgraund],"adj.地下的, 地面下的, 秘密的//n.[英] 地铁//adv.在地下, 秘密地"
underline,[7QndE5lain],"vt.在...下面划线, 作...的衬里, 加下划线, 强调//n.下划线"
understanding,[7QndE5stAndiN],"n.谅解, 理解"
uniform,[5ju:nifC:m],"adj.统一的, 相同的, 一致的, 始终如一的, 均衡的//n.制服//vt.使成一样, 使穿制服"
upon,[E5pCn],prep.在...之上
uranium,[juE5reiniEm],n.铀
useless,[5ju:slis],"adj.无用的, 无效的, 无益的, 无价值的"
user,[5ju:zE],"n.使用者, 使用物, [律]权利的实际享有"
valley,[5vAli],"n.(山)谷, 流域"
Venice,[5venis],n.威尼斯(意大利港市)
Venus,[5vi:nEs],"n.[罗神]维纳斯, [天]金星"
victory,[5viktEri],"n.胜利, 战胜, 克服, [罗神]胜利女神"
viewer,[5vju:E],"n.电视观众,阅读器"
waitress,[5weitris],n.女服务生
warm-blooded,[wC:m5blQdid],"adj.热血的, 热烈的"
Warsaw,[`wC:sC:],"n.华沙(波兰首都),华沙省(波兰省名)(诉讼) 必须"
warship,[5wC:Fip],"n.军舰, 战船"
watch over,[],"v.看守, 监视"
weakness,[5wi:knis],"n.虚弱, 软弱, 弱点, 缺点"
whichever,[(h)witF5evE],"pron.无论那一个, 任何一个"
will,[wil; wEl; El; l],"n.意志, 决心, 意向, 遗嘱//v.aux.将, 愿意, 必须"
willing,[5wiliN],"adj.乐意的, 自愿的, 心甘情愿的, 反应迅速的"
willingness,[],"n.自动自发,积极肯干"
wipe,[waip],"v.擦, 揩, 擦去"
wolf,[wulf],"n.狼, 残忍贪婪之人, 极度的穷困//vt.狼吞虎咽, 大吃//vi.猎狼"
workforce,[],n. 劳动力//工人总数，职工总数
X-ray,[5eks5rei],X-rays X光，X射线
madame,[5mAdEm],n.夫人
Curie,[5kjuEri],居里(姓)
disappoint,[7disE5pCint],vt.使失望
disappointing,[7disE5pCintiN],a.令人失望的
willing,[5wiliN],a.愿意的，乐意的
devote,[di5vEut],v.把…奉献，把…专用
devote to,[],把…献于；把…用于
go over,[],仔细检查
have...to do with,[],与…有关
Marie,[5mB:ri7mE5ri:],玛丽(女名)
radium,[5reidjEm],n.镭
Poland,[5pEulEnd],n.波兰(欧洲)
overcoat,[5EuvEkEut],n.大衣
succeed,[sEk5si:d],vi.成功
succeed in,[],(干…)成功
graduation,[7grAdju5eiFEn],n.毕业
uranium,[juE5reinjEm],n.铀
give off,[],发出(光等)
ray,[rei],n.光线，射线
radioactive,[5reidiEu5Aktiv],adj.放射性的
discoverer,[dis5kQvErE],n.发现者
mineral,[5minErEl],n.矿物，无机物
polonium,[pE5lEuniEm],n.钋
in honour of,[],为向…表示敬意
motherland,[5mQTElEnd],n.祖国
from then on,[],从那时起
go by,[],走过；经过；过去
endless,[5endlis],a.无止境的，没完的
above all,[],首先，首要
work hard at,[],努力工作(或学习)
thought,[WC:t],n.思想；思考；想法
believe in,[],相信；信任
bench,[bentF],n.长凳，工作台
lead,[led],n.铅
false,[fC:ls],a.不正确的，假的
set off,[],使爆炸，使爆发，引起
cure,[kjuE],vt.\n.治疗，痊愈
effect,[i5fekt],n.效果，作用
shock,[FCk],n.使震惊
gram,[grAm],n.克(重量单位)
institute,[5institju:t],n.院，(研究)所
Warsaw,[5wC:sC:],n.华沙(波兰首都)
admire,[Ed5maiE],vt.钦佩，羡慕
determination,[di7tE:mi5neiFEn],n.决心
courage,[5kQridV],n.勇气，胆略
willingness,[5wiliNnis],n.意愿；愿望
X-ray,[5eks5rei],n.Ｘ射线，Ｘ光
battlefield,[5bAtlfi:ld],n.战场
ground floor,[],(英)楼房的底层
pay off,[],偿清(欠款等)
debt,[det],n.债务；欠款
expedition,[7ekspi5diFEn],n.远征(队)，探险(队)
seaman,[5si:mEn],n.水手；海员
store,[stC:],n.储存品；备用品
fall ill,[],患病
fever,[5fi:vE],n.发热，发烧
live,[laiv],a.活的；活着的
Endeavour,[in5devE],n.奋力号(航船的名字)
at sea,[],在大海上；在航海
sickness,[5siknis],n.疾病
litre,[5li:tE],n.升；公升
liter,[5li:tE],n.升；公升
particularly,[pE5tikjulEli],ad.特别，尤其
merchant,[5mE:tFEnt],a.商业的；商人的
exist,[ig5zist],vi.存在
major,[5meidVE],a.主要的；较大的
plain,[plein],a.家常的；普通的
chart,[tFB:t],v.制…的海(或地)图
biscuit,[5biskit],n.饼干
landowner,[5lAnd7EunE],n.土地所有者；地主
take an interest in,[],对…感兴趣
skilled,[skild],a.有技能的，熟练的
defend,[di5fend],vt.保卫；防守
Quebec,[kwi5bek],n.魁北克(加拿大省名)
St Lawrence River,[seint5lC:rEns],n.圣劳伦斯河
warship,[5wC:Fip],n.军舰；战舰
take...by surprise,[],使…吃惊；出奇兵攻占
seize,[si:z],vt.夺取；占领
set up home,[],建立家园；成家
planet,[5plAnit],n.行星
Venus,[5vi:nEs],n.金星
seamanship,[5si:mEnFip],n.航海技术
in charge of,[],主管；负责
bake,[beik],vt.烤，烘
onion,[5QnjEn],n.洋葱，洋葱头
set out,[],出发；开始
Tahiti,[tB:5hi:ti],n.塔希提岛(南太平洋)
set sail,[],启航
head,[hed],vi.(船等)驶向
in search of,[],寻找
strait,[streit],n.海峡
Tasmania,[tAz5meinjE],n.塔斯马尼亚(岛)
map,[mAp],v.绘制…的地图；勘测
bay,[bei],n.湾；海湾
botany,[5bCtEni],n.植物学；植物
astonishing,[Es5tCniFiN],a.惊人的
bear,[bZE],n.熊
mainland,[5meinlEnd],n.大陆
Great Barrier Reef,[5bAriE  ri:f],n.大堡礁
disaster,[di5zB:stE],n.灾难，祸患
tear,[tZE],vt.戳破；划破
crew,[kru:],n.全体船员
chain,[tFein],n.链，链条
raise,[5reiz],vt.使升高
beach,[bi:tF],vt.使船冲上滩
thinking,[5WiNkiN],n.思索；见解，想法
pass by,[],经过
Java,[5dVB:vE],n.爪哇岛(印尼)
celebrate,[5selibreit],vt.庆祝
coastline,[5kEustlain],n.海岸线
nowhere,[5nEuhwZE],ad.任何地方都不
be worth doing,[],值得做…
Aleutian Islands,[E5lu:FjEn],阿留申群岛
Hawaii,[hB:5waii:],n.夏威夷(美国州名)
camp,[kAmp],v.宿营，野营 n.营
ash,[AF],n.灰；灰末
ashtray,[5AFtrei],n.烟灰缸
Bonny,[5bCni],邦妮(女名)
dirt,[dE:t],n.污物；脏物
valley,[5vAli],n.山谷，溪谷
kangaroo,[7kANgE5ru:],n.大袋鼠
beyond,[bi5jCnd],prep.在…的那边
fix up,[],安顿，修理好
cave,[keiv],n.山洞
thirst,[WE:st],n.渴，口渴
sun hat,[],太阳帽；遮阳帽
sunburnt,[5sQnbE:nt],a.晒黑的
aborigines,[7AbE5ridVni:z],n.土著居民
Kooris,[5ku:ris],n.古利人
system,[5sistEm],n.系统，体系
spiritual,[5spiritjuEl],a.精神的，心灵的
faith,[feiW],n.信念，信仰
hand down,[],把…传下来
elder,[5eldE],n.长者；前辈
at least,[],至少
curiously,[5kjuEriEsli],ad.好奇地
thrower,[5WrEuE],n.投掷者
underground,[5QndEgraund],a.地下的
spring,[spriN],n.泉；源泉
starve,[stB:v],vi.饿死
rather than,[],而不；非
thus,[TQs],ad.这样，因而
percentage,[pE5sentidV],n.百分率
inland,[5inlEnd],a.内地的；内陆的
feed on,[],以…为食
koala,[kEu5B:lE],n.考拉
birth,[bE:W],n.诞生；出生
give birth to,[],生，产生
Alaska,[E5lAskE],n.阿拉斯加(美国州名)
precious,[5preFEs],a.宝贵的，珍贵的
mine,[main],n.矿山，矿井 v.开采
Perth,[pE:W],n.佩思(澳大利亚城市)
fence,[fens],n.篱笆，栅栏
dingo,[5diNgEu],n.澳洲的一种野狗
task,[tB:sk],n.任务；工作
round up,[],赶拢；使集拢
outdoors,[5aut5dC:z],ad.在户的，在野外
Italy,[5itEli],n.意大利(欧洲)
Italian,[i5tAljEn],a.意大利的n.意大利人
fly,[flai],n.苍蝇
take place,[],发生；产生
cafe,[5kAfei7 kE5fei],n.咖啡馆；餐馆
menu,[5menju:],n.菜单；菜谱
ox,[Cks],n.牛；公牛
waitress,[5weitris],n.女服务员
wipe,[waip],v.擦；擦净；擦干
ham,[hAm],n.火腿
hot dog,[],n.热狗(红肠面包)
pie,[pai],n.馅饼
ice cream,[5ais kri:m],n.冰淇淋
jam,[dVAm],n.果酱
sauce,[sC:s],n.调味汁，酱汁
excited,[ik5saitid],a.兴奋的
regret,[ri5gret],n.抱歉；遗憾
now and again,[],时而
help oneself to,[],请随便吃点…
goose,[gu:s],n.鹅
farmland,[5fB:mlAnd],n.农田
day by day,[],一天天地
irrigate,[5irigeit],vt.灌溉
irrigation,[5irigeiFEn],n.灌溉
salty,[5sC:lti],a.咸的；含盐的；盐的
pest,[pest],n.害虫
storage,[5stC:ridV],n.贮藏，储存
ruin,[5ru(:)in],vt.毁灭；毁坏
damp,[dAmp],n.\a.潮湿
Holland,[5hClEnd],n.荷兰(欧洲)
loss,[lCs],n.丧失；损耗
European Union,[],欧洲联盟
whichever,[witF5evE],pron 无论哪个(些)
ownership,[5EunEFip],n.所有制
politician,[7pCli5tiFEn],n.政治家
in debt,[],负债；欠帐
repay,[ri:5pei],v.偿还，付还(钱等)
cocoa,[5kEukEu],n.可可粉；可可树
cash crop,[],经济作物
starvation,[stB:5veiFEn],n.饥饿；饿死
raise,[5reiz],vt.饲养
butcher,[5butFE],n.屠宰
hilly,[5hili],a.多小山的；丘陵的
mountainous,[5mauntinEs],a.多山的
make sense,[],讲得通；很有意义
goat,[gEut],n.山羊
jar,[dVB:],n.罐子，坛子
spoon,[spu:n],n.匙，调羹
advertise,[5AdvEtaiz],v.为…做广告
firm,[fE:m],n.公司；企业
comment,[5kCment],n.评论
typist,[5taipist],n.打字员
express,[iks5pres],vt.表示；表达
satisfaction,[7sAtis5fAkFEn],n.满意
user,[5ju:zE],n.用户，使用者
description,[dis5kripFEn],n.描述
boring,[5bC:riN],a.令人厌烦的
ad,[Ad],n.(缩)广告
advertisement,[Ed5vE:tismEnt],n.广告
bring in,[],引入；增加
humour,[5hju:mE],n.幽默，幽默感
humorous,[5hju:mErEs],a.富于幽默的
disadvantage,[7disEd5vB:ntidV],n.不利条件；弱点
recent,[5ri:snt],a.新近的；近来的
advantage,[Ed5vB:ntidV],n.优点，好处
hand in hand,[],并进；联合
umbrella,[Qm5brelE],n.雨伞
board,[bC:d],n.木板
poster,[5pEustE],n.招贴；广告(画)
gift,[gift],n.礼物；赠品
post,[pEust],vt.投寄，邮寄
aeroplane,[5ZErEplein],n.飞机
jokingly,[5dVEukiNli],ad.开玩笑地
try out,[],试验
review,[ri5vju:],vt.检查；复审；复习
researcher,[ri5sE:tFE],n.研究人员
failure,[5feiljE],n.失败
Dept,[],n.部；处
Department,[],n.部；处
microcomputer,[5maikrEukEm5pju:tE],n.微机
viewer,[5vju:E],n.观看者
translation,[trAns5leiFEn],n.翻译；译文
handsome,[5hAnsEm],a.英俊的
telegram,[5teligrAm],n.电报
companion,[kEm5pAniEn],n.同伴；同事
blame,[bleim],vt.责备；责怪
freeway,[5fri:wei],n.高速公路
housewife,[5hauswaif],n.家庭主妇
librarian,[lai5brZEriEn],n.图书管理员
luggage,[5lQgidV],n.(总称)行李
fragile,[5frAdVail],a.易碎的
insert,[in5sE:t],vt.插入
split,[split],v.撕开，切开
SOS,[5es7Eu5es],n.国际通用的呼救信号
Ms,[miz],n.女士
sincerely,[sin5siEli],ad.真诚地
primary,[5praimEri],a.初级的
primary school,[],小学
forever,[fE5revE],ad.永远，常常
for ever,[],永远；常常
hand out,[],散发
paints,[peints],n.颜料
make room for,[],让出空地方给某人
as well,[],也，又
toy,[tCi],n.玩具；玩物
identical,[ai5dentikEl],a.完全相同的；同一的
non-identical,[nQn ai5dentikEl],a.非同一的；不同的
apart,[E5pB:t],ad.区别；分别
tell apart,[],分辨，辨别
side by side,[],肩并肩地；一起
occur,[E5kE:],vi.出现，存在
adopt,[E5dCpt],vt.收养
at birth,[],出生；诞生
time and time again,[],一次又一次
shave,[Feiv],v.剃，刮(胡须等)
soap,[sEup],n.肥皂
Ohio,[Eu5haiEu],n.俄亥俄(美国州名)
Larry,[5lAri],拉里(女名)
divorce,[di5vC:s],vt.使离婚
Siam,[5saiAm],n.暹罗
Siamese,[7saiE5mi:z],a.暹罗的
Thailand,[5tailAnd],n.泰国(亚洲)
Malay,[mE5lei],a.马来西亚的
fisherman,[5fiFEmEn],n.渔夫
ruler,[5ru:lE],n.统治者
obey,[E5bei],vt.服从，顺从
inch,[intF],n.英寸
chest,[tFest],n.胸腔，胸部
tense,[tens],a.紧张的
tale,[teil],n.故事；传说
Finland,[5finlEnd],n.芬兰(欧洲)
colouring,[5kQlEriN],n.面(肤、发)色；色调
thief,[Wi:f],n.盗贼
Anglor Wat,[5ANkC:wCt],吴哥窟
brick,[brik],n.砖，砖块
smooth,[smu:T],a.光滑的；平坦的
grey,[grei],a.灰色的；灰白的
dull,[dQl],a.阴暗的；单调无味
drawing,[5drC:iN],n.绘图；图画
ugly,[5Qgli],a.丑陋的，难看的
firm,[fE:m],a.牢固的；稳固的
keep off,[],勿踏；勿踩
drill,[dril],n.钻；钻头 v.钻(孔)
mass,[mAs],n.众多；大量
masses of,[],大多数，大部分
shadow,[5FAdEu],n.影子；阴影
bucket,[5bQkit],n.桶；铲斗
desert,[di5zE:t],vt.舍弃；遗弃
courtyard,[5kC:t5jB:d],n.院子，庭院
spread,[spred],vt.延伸；展开
fall to pieces,[],崩溃；倒塌
workforce,[5wE:kfC:s],n.劳动力
Cambodia,[kAm5bEudjE],n.柬埔寨(亚洲)
Cambodian,[kAm5bEudjEn],n.\a.柬埔寨人(的)
pile,[pail],n.堆
replace,[ri(:)5pleis],vt.取代
watch over,[],查看；监视
carry on,[],继续开展，继续下去
midday,[5middei],n.中午
in battle,[],在战争中
nearby,[5niEbai],a.附近的
sunset,[5sQnset],n.日落(时分)
pink,[piNk],a.粉红色的
take on,[],呈现
golden,[5gEuldEn],a.金(黄)色的
opposite,[5CpEzit],a.相反的
fierce,[fiEs],a.猛烈的
Angkor Thom,[],吴哥通
state,[steit],n.状态；情形
shower,[5FauE],n.淋浴
importance,[im5pC:tEns],n.重要性
useless,[5ju:slis],a.无用的
argue,[5B:gju:],vi.争论，争辩
argument,[5B:gju:mEnt],n.辩论
anyhow,[5enihau],ad.不管怎样
misunderstanding,[5misQndE5stAndiN],n.误会，误解
ashamed,[E5Feimd],a.惭愧，害臊
rude,[ru:d],a.粗鲁的；无礼的
bookstore,[5bukstC:],n.书店
Cincinnati,[7sisin5nAti],n.辛辛那提(美国城市)
eagerly,[5i:gEli],ad.渴望地；热切地
disappointment,[7disE5pCintmEnt],n.失望；沮丧
counter,[5kauntE],n.柜台
indeed,[in5di:d],ad.确实；实在
secondhand,[5sekEnd5hAnd],n.二手货；旧货
remark,[ri5mB:k],n.话；陈述；议论
delight,[di5lait],n.快乐；乐事
to one's delight,[],令某人高兴的是
obviously,[5CbviEsli],ad.显然地
William Hartley,[5wiljEm 5hB:tli],威廉·哈特利(男名)
tear,[tiE],n.眼泪；泪水
burst,[bE:st],v.突然发生；突然发作
burst into tears,[],突然哭起来
envy,[5envi],n.\vt.羡慕；忌妒
understanding,[7QndE5stAndiN],n.理解；领会
on board,[],在船上
leak,[li:k],vi.漏；渗
on the point of,[],正要…的时候
take charge,[],掌管，负责
fiercely,[5fiEsli],ad.拼命地；狂热地
will,[wil],n.意志
crazy,[5kreizi],a.疯狂的
upon,[E5pCn],prep.在…上面
upon one's word,[],一定；决不虚言
Liverpool,[5livEpu:l],n.利物浦(英国港市)
carpet,[5kB:pit],n.地毯，毛毯
cheek,[tFi:k],n.面颊，脸蛋
comb,[kEum],vt.梳(头发)
curtain,[5kE:tn],n.窗帘
cushion,[5kuFEn],n.垫子
fan,[fAn],n.风扇
fountain,[5fauntin],n.喷泉
glove,[glQv],n.手套
tight,[tait],a.紧的
lip,[lip],n.嘴唇
scold,[skEuld],vt.责骂
shoulder,[5FEudE],n.肩膀
tire,[5taiE],vt.使疲劳
feather,[5feTE],n.羽毛；翎毛；羽状物
study,[5stQdi],n.书房
to be honest,[],老实说
steadily,[5stedili],ad.稳定地；稳固地
gymnastics,[dVim5nAstiks],n.体操
gymnast,[5dVimnAst],n.体操运动员
gym,[dVim],n.体育馆；体操
bar,[bB:],n.杆；棒
fortunate,[5fC:tFEnit],a.幸运的，侥幸的
ache,[eik],vi.痛
fist,[fist],n.拳(头)
box,[bCks],v.拳击
Greek,[gri:k],n.\a.希腊(人\语)的
Berlin,[bE:5lin],柏林(德国城市)
body-building,[5bCdi7bildiN],n.健美
Sweden,[5swi:dn],n.瑞典(欧洲)
fit,[fit],a.健康的
keep fit,[],保持健康
require,[ri5kwaiE],vt.需要；要求
aim,[eim],n.目的；目标
balance,[5bAlEns],n.平衡
backward,[5bAkwEd],ad.向后
backwards,[5bAkwEdz],ad.向后
sideways,[5saidweiz],ad.斜向一边地
kindergarten,[5kindE7gB:tn],n.幼儿园
physically,[5fizikEli],ad.身体上；体格上
fully,[5fuli],ad.完全地；充分地
neatly,[5ni:tli],ad.熟练地；灵巧地
steady,[5stedi],ad.稳固地；平稳地
keep one's balance,[],保持平衡
handstand,[5hAndstAnd],n.倒立
beam,[bi:m],n.平衡木
mat,[mAt],n.垫子
trainer,[5treinE],n.训练人；教练
clothing,[5klEuTiN],n.(总称)衣服
collar,[5kClE],n.衣领；硬领
impersonally,[im5pE:sEnli],ad.非人称地
underline,[7QndE5lain],v.划线于…之下
judge,[dVQdV],n.法官，裁判，审判员
clap,[klAp],vi.拍手；鼓掌
glance,[glB:ns],v.匆匆一看；一瞥
victory,[5viktEri],n.胜利，战胜
gain,[gein],vt.赢得；挣得
fellow,[5felEu],n.伙伴；同伴
delighted,[di5laitid],a.高兴的，快乐的
proud,[praud],a.自豪的，骄傲的
point,[pCint],n.点；分数
friendship,[5frendFip],n.友谊，友好
cheer,[tFiE],vi.欢呼；喝采
lose one's voice,[],失音；嗓子哑
be proud of,[],为…而自豪
purse,[pE:s],n.钱包
somewhere,[5sQmwhZE],ad.在某处
drawer,[drC:7drCE],n.抽屉
actual,[5AktjuEl],a.现实的，实际的
in actual fact,[],事实上
Banks,[bANks],班克斯(姓)
defence,[di5fens],n.防御；防务
Cairo,[5kaiErEu],n.开罗(埃及首都)
pause,[pC:z],vi.停留；停止
aloud,[E5laud],ad.出声地，大声地
sudden,[5sQdn],a.突然的，意外的
flash,[flAF],n.闪光；转瞬间
in a flash,[],一刹那间
hold out,[],伸出
uniform,[5ju:nifC:m],n.制服
calm,[kB:m],a.镇静的；沉着的
break into,[],闯入；破门而入
steal,[sti:l],v.偷窃
Miles,[mailz],迈尔斯(姓)
passage,[5pAsidV],n.通道；走廊
