ray,[rei],"n.光线, 闪烁, 微量//vi.射出光线, 浮现, 放射光线//vt.放射, 显出"
reception,[ri5sepFEn],"n.接待, 招待会, 接收"
reception desk,[],"n.(旅馆, 饭店的)接待处"
recycle,[5ri:5saikl],"v.使再循环, 反复应用//n.再循环, 再生, 重复利用"
regret,[ri5gret],"n.遗憾, 悔恨, 抱歉, 歉意//vt.为...感到遗憾, 后悔, 惋惜, 哀悼, 懊悔//vi.感到抱歉"
relation,[ri5leiFEn],"n.关系, 联系, 叙述, 故事, 亲戚"
remark,[ri5mB:k],"n.备注, 评论, 注意, 注释//vt.评论, 注意, 谈及//vi.谈论"
repay,[ri(:)5pei],"v.偿还, 报答, 报复"
replace,[ri(:)5pleis],"vt.取代, 替换, 代替, 把...放回原处"
require,[ri5kwaiE],"vt.需要, 要求, 命令"
researcher,[ri5sE:tFE(r)布告; 标语; 海报等的)张贴者],n.研究员
reuse,[5ri:5ju:z],vt.再使用//n.重新使用
review,[ri5vju:],"vt.回顾, 复习//n.回顾, 复习, 评论"
role,[rEul],"n.角色, 任务"
round up,[],"v.围捕, 使集拢"
rubber,[5rQbE],"n.橡皮, 橡胶"
rubbish,[5rQbiF],"n.垃圾, 废物, 废话"
ruin,[ruin; 5ru:in],"v.(使)破产, (使)堕落, 毁灭//n.毁灭, 崩溃, 废墟, 遗迹"
salty,[5sC:lti],"adj.有盐分的, 咸味浓的"
satisfaction,[7sAtis5fAkFEn],"n.满意, 满足, 令人满意的事物"
sauce,[sC:s],"n.沙司, 酱油, 调味料//vt.调味, 使增加趣味"
scold,[skEuld],"v.责骂, 申斥, 斥责"
seaman,[5si:mEn],"n.海员, 水手, 水兵"
seamanship,[5si:mEnFip],"n.船舶驾驶术, 船艺"
secondhand,[],"adj.间接获得的, 旧的, 二手的, 做旧货生意的//adv.间接地, 间接听来, 用旧货"
seek,[si:k],"v.寻找, 探索, 寻求"
seize,[si:z],"v.抓住, 逮住, 夺取//vt.没收, 查封"
set off,[],"v.出发, 动身, 使爆炸, 引起, 使爆发, 抵销, 分开, 衬托"
set out,[],"v.出发, 开始, 装饰, 陈列, 测定, 宣布, 移植, 陈述//启程//展示"
set sail,[],"v.张帆, 开航"
sex,[seks],"n.性别, 男性或女性, 性欲, <口>性交, <俚>生殖器, 阴茎//vt.区别...的性别, 引起...的性欲"
shadow,[5FAdEu],"n.阴影, 影子, 影像, 预兆, 庇护, 隐蔽处, 阴暗, 少许//vt.遮蔽, 使朦胧, 预示, 尾随//vi.渐变, 变阴暗"
shave,[Feiv],"v.剃, 刮, 削刮//vt.刨, 削//n.刮脸"
shock,[FCk],"n.打击, 震动, 冲突, 休克, 突击, 禾束堆, 乱蓬的头发//vt.使震动, 使休克, 使受电击, 震惊得//vi.震动, 吓人//adj.蓬乱的, 浓密的"
shoulder,[5FEuldE],"n.肩, 肩部, 侧翼//vt.肩负, 承当"
show off,[],"v.炫耀, 卖弄, 使显眼"
shower,[5FauE],"n.阵雨, 淋浴, (一)阵, (一)大批//vt.大量地给与"
sickness,[5siknis],"n.疾病, 呕吐"
sigh,[sai],"n.叹息, 叹息声//vi.叹息, 叹气"
silly,[5sili],"adj.愚蠢的, 无聊的, 失去知觉的, 无助的"
sincerely,[sin5siEli],adv.真诚地
sink,[siNk],"vi.沉下, (使)下沉//n.水槽, 水池//接收器"
skilled,[skild],adj.熟练的
smooth,[smu:T],"adj.平滑的, 平坦的, 平稳的, 无毛的, 流畅的, 圆滑的, 安祥的//vt.使光滑, 烫平, 使优雅, 消除//vi.变平滑, 变平静//n.一块平地, 平滑部分"
socialism,[5sEuFElizEm],"n.社会主义, 社会主义运动"
solve,[sClv],"vt.解决, 解答"
somewhere,[5sQm(h)wZE],"adv.某处, 在某处"
sort,[sC:t],"n.种类, 类别//v.分类, 拣选"
spiritual,[5spiritjuEl],adj.精神上的
split,[split],"v.劈开, (使)裂开, 分裂, 分离//n.裂开, 裂口, 裂痕"
spoon,[spu:n],"n.匙, 调羹, 勺子"
spread,[spred],"n.伸展, 展开, 传播, 蔓延, 酒席, 宴会, 桌布//v.伸展, 展开, 铺, 涂, 敷, 摆, 传播, 散布"
squirrel,[5skwirEl],n.松鼠//v.贮藏
standard,[5stAndEd],"n.旗, 军旗, 标准, 规格, 本位//adj.标准的, 权威, 第一流的"
starvation,[stB:5veiFEn],"n.饥饿, 饿死"
starve,[stB:v],vt.使饿死//vi.饿得要死
state,[steit],"n.情形, 状态, 国家, 政府, 州//adj.国家的, 国有的, 国营的, 州的, 正式的, 典礼用的//vt.声明, 陈述, 规定"
steadily,[5stedili],"adv.稳定地, 有规则地"
steady,[5stedi],"adj.稳固的, 稳定的, 坚定的, 扎实的, 坚定不移的//v.(使)稳定, (使)稳固"
storage,[5stCridV],"n.贮藏(量), 贮藏库, 存储"
store,[stC:; stCE],"vt.贮藏, 贮备, 存储//n.商店, 店铺, 贮藏, 贮备"
strait,[streit],"adj.艰难的, 苦恼的, 窘迫的//n.地峡, [straits] 海峡"
study,[5stQdi],"n.学习, 研究, 学科, 试作, 论文, 求学, 努力, 书房//vt.学习, 攻读, 研究, 考虑, 计划//vi.学习, 试图"
succeed,[sEk5si:d],"vi.(～ in) 成功//v.继...之后, 继任, 继承, 取得成功"
succeed in,[],在...方面成功
sudden,[5sQdn],"adj.突然的, 意外的"
suit,[sju:t],"v.合适, 适合, 相配, 合式, 适宜于//n.一套衣服"
sunburnt,[5sQnbE:nt],"adj.起晒斑的, 晒黑的//vbl.sunburn过去式及过去分词"
sunglasses,[],n. 太阳镜；墨镜
sunset,[5sQnset],"n.日落, 晚年"
supermarket,[5sju:pE7mB:kit],n.超级市场
system,[5sistEm],"n.系统, 体系, 制度, 体制, 秩序, 规律, 方法"
tail,[teil],"n.尾部, 尾巴, 尾状物, 后部, (常用复数)(硬币)反面辫子, 踪迹, 排的长队, 限定继承权//adj.在后面的, 从后面而来的, 限定继承的, 尾部的, 后面来的, 后部的//vt.为...装尾, 附于其后, 尾随, 跟踪, 使搭牢, 监视, 使架住//vi.成为散乱的行列, 跟踪, 嵌入, 船尾搁浅"
take an interest in,[],v.对...感兴趣
take charge,[],"v.看管, 负责, 不受控制//v.主持"
take on,[],"v.披上, 呈现, 具有, 雇用, 承担, 盛气凌人, 接纳, 流行"
take one's seat,[],v.就座
take pride in,[],v.以...为傲
take...by surprise,[],使…吃惊
take...in one's arm,[],(拥)抱
task,[tB:sk],"n.任务, 作业//v.分派任务"
tear,[tiE],"n.破处, 破缝, 泪滴, 眼泪, 扯, 飞奔, 激怒//vi.流泪, 撕破, 猛冲, 飞奔, 被撕破//vt.扯, 撕, 撕破, 戳破, 拉掉, 折磨, 使分裂, 撕掉"
technique,[tek5ni:k],"n.技术, 技巧, 方法, 表演法, 手法"
telegram,[5teligrAm],n.电报
tense,[tens],"adj.紧张的, 拉紧的//v.(使)紧张, (使)拉紧//n.[语法]时态"
the moment,[],"立刻, 马上// 刚才"
thinking,[5WiNkiN],n.思想
thirst,[WE:st],"n.渴, 口渴, (～ for)渴望, 热望"
thus,[TQs],"adv.因而, 从而, 这样, 如此"
tight,[tait],"adj.紧的, 绷紧的, 紧密的, 不漏水(不透气)的, 由压迫产生的, 困难的, 吝啬的, 严厉的//adv.紧紧地"
tip,[tip],"n.顶, 尖端, 梢, 倾斜, 轻击, 末端, 小费, 秘密消息//vt.在...顶端装附加物, 使倾斜, 使翻倒, 暗示, 轻击, 给, 泄露, 给小费//vi.倾斜, 翻倒, 倾覆, 踮脚走, 给小费//n.提示, 技巧"
to be honest,[],老实说
to one's delight,[],令某人高兴的是
trainer,[5treinE],"n.训练者, 驯服者, 驯马师, 软运动鞋"
translation,[trAns5leiFEn],"n.翻译, 译文, 转化, 调任, 转换[物][数]平移"
trial,[5traiEl],"n.试验, 考验, 审讯, 审判"
troublesome,[5trQblsEm],"adj.麻烦的, 讨厌的, 棘手的"
try out,[],"v.试验, 考验, 提炼"
typist,[5taipist],n.打字员
tyre,[5taiE],n.轮胎//vt.装轮胎于
ugly,[5Qgli],"adj.丑陋的, 难看的"
umbrella,[Qm5brelE],"n.伞, 雨伞, 庇护"
underground,[5QndEgraund],"adj.地下的, 地面下的, 秘密的//n.[英] 地铁//adv.在地下, 秘密地"
understanding,[7QndE5stAndiN],"n.谅解, 理解"
uniform,[5ju:nifC:m],"adj.统一的, 相同的, 一致的, 始终如一的, 均衡的//n.制服//vt.使成一样, 使穿制服"
unsold,[Qn5sEuld],adj.未出售的
upwards,[5QpwEdz],"adv.以上, 向上"
uranium,[juE5reiniEm],n.铀
use one's head,[],动脑筋；仔细考虑
valley,[5vAli],"n.(山)谷, 流域"
victory,[5viktEri],"n.胜利, 战胜, 克服, [罗神]胜利女神"
viewer,[5vju:E],"n.电视观众,阅读器"
waitress,[5weitris],n.女服务生
warm-blooded,[wC:m5blQdid],"adj.热血的, 热烈的"
warship,[5wC:Fip],"n.军舰, 战船"
watch over,[],"v.看守, 监视"
weakness,[5wi:knis],"n.虚弱, 软弱, 弱点, 缺点"
whichever,[(h)witF5evE],"pron.无论那一个, 任何一个"
will,[wil; wEl; El; l],"n.意志, 决心, 意向, 遗嘱//v.aux.将, 愿意, 必须"
willing,[5wiliN],"adj.乐意的, 自愿的, 心甘情愿的, 反应迅速的"
wipe,[waip],"v.擦, 揩, 擦去"
wolf,[wulf],"n.狼, 残忍贪婪之人, 极度的穷困//vt.狼吞虎咽, 大吃//vi.猎狼"
work hard at,[],努力工作(或学习)
workforce,[],n. 劳动力//工人总数，职工总数
